"V1" "geneID" "pSex" "meanM" "meanF" "sexbias" "bias" "pSex_MA" "meanM_MA" "meanF_MA" "sexbias_MA" "bias_MA" "pSex_BH" "pSex_BH_MA" "meandifdif" "meandifdiv" "meandifdiffoSexBiasmales" "meandifdiffoSexBiasfemales" "meandifdifmoSexBiase" "deltaM_M" "deltaM_F" "CHROM" "CHROM_SH"
"7272" 7272 "LOC110189353" 0.0129931885276153 9.83375672557884 10.1154812162416 -0.281724490662732 "U" 0.000558367536079499 9.57600578629661 9.51255357251745 0.0634522137791613 "U" 0.0154156142943035 0.000584981177270755 -0.218272276883571 -0.225227894209323 -0.25775093928223 -0.602927643724149 0.345176704441919 -0.0936101120409732 -0.212873017829654 "2R" "Auto"
"7273" 7273 "LOC110189288" 1.41620692295073e-05 6.6824646239374 7.72013431930778 -1.03766969537038 "F" 8.34598276690437e-201 6.53075945224198 7.6196637601412 -1.08890430789921 "F" 7.09091930774379e-05 6.35083413824902e-200 0.0512346125288301 1.04937468325173 -0.15170517169542 -0.10047055916658 -0.0512346125288401 -0.0810784965004817 -0.0464789096606162 "2R" "Auto"
"7274" 7274 "LOC110189289" 5.5570889820954e-05 7.85966736295823 6.74275894630717 1.11690841665107 "M" 2.23221073113333e-246 7.79560152272716 6.73809782901643 1.05750369371073 "M" 0.000164297449073491 4.25467992255389e-245 -0.05940472294034 0.946813255183036 -0.0640658402310699 -0.00466111729073937 -0.0594047229403305 -0.0291114829276569 -0.00246884807828454 "2R" "Auto"
"7275" 7275 "LOC110189503" 0.000116257512698716 4.39129229081117 2.64779289549535 1.74349939531582 "M" 8.36136528254039e-98 4.77269682610806 3.72885159472683 1.04384523138123 "M" 0.000274338526526785 1.51711964691943e-97 -0.69965416393459 0.598706964961205 0.38140453529689 1.08105869923148 -0.69965416393459 0.31019548789364 1.45816688774838 "2R" "Auto"
"7276" 7276 "LOC110189495" 1.14839763484543e-07 8.92890659068609 10.1964739602892 -1.26756736960309 "F" 3.36943147073167e-169 8.41002403985186 9.74594323843649 -1.33591919858462 "F" 1.67251782969036e-05 1.47302956983621e-168 0.0683518289815299 1.05392362616823 -0.518882550834229 -0.45053072185271 -0.0683518289815197 -0.207545229468316 -0.15780340327427 "2R" "Auto"
"7277" 7277 "LOC110189741" 0.245551541099837 7.27042974037047 7.39217339663071 -0.12174365626024 "U" 0.000229144985484435 7.02758311638084 6.97210890849442 0.0554742078864194 "U" 0.256404288847269 0.000241026803580069 -0.0662694483738206 -0.455664053392954 -0.24284662398963 -0.42006448813629 0.177217864146661 -0.119292724414299 -0.202948474592906 "2R" "Auto"
"7278" 7278 "LOC110189769" 3.02191104186742e-06 6.55012274624427 7.73054132294028 -1.18041857669601 "F" 5.44031564335286e-191 6.52599038528446 7.68079994437943 -1.15480955909498 "F" 3.45437473622535e-05 3.48171376656102e-190 -0.02560901760103 0.978305138442747 -0.0241323609598103 -0.0497413785608503 0.02560901760104 -0.0131580745532306 -0.0229799923644801 "2R" "Auto"
"7279" 7279 "LOC110189770" 0.000223277184152633 6.35185028292497 7.23812387871872 -0.886273595793751 "U" 5.60530658234838e-32 6.20069364377441 6.59410117693416 -0.393407533159746 "U" 0.000448315587824027 6.8037954532089e-32 -0.492866062634005 0.443889488558449 -0.15115663915056 -0.64402270178456 0.492866062634 -0.0849902179329762 -0.317773102027808 "2R" "Auto"
"7280" 7280 "LOC110189547" 2.61379006390699e-05 3.45303539876093 5.81610732917313 -2.3630719304122 "F" 8.0432294351329e-183 3.75144476687747 5.91860015530887 -2.1671553884314 "F" 0.000101635005647152 4.42601976796609e-182 -0.1959165419808 0.917092434022258 0.29840936811654 0.10249282613574 0.1959165419808 0.308640839203614 0.0629365633937989 "2R" "Auto"
"7281" 7281 "LOC110189398" 2.48184739984114e-05 7.10710841591501 4.59535130455208 2.51175711136294 "M" 7.58052038259769e-100 6.11682988023456 4.54774169526921 1.56908818496534 "M" 9.87444635964422e-05 1.40121542138858e-99 -0.9426689263976 0.624697419136166 -0.99027853568045 -0.0476096092828708 -0.942668926397579 -0.497629816379588 -0.0370013754332476 "2R" "Auto"
"7282" 7282 "LOC110189363" 1.18403258050343e-05 3.84657266395998 1.74696337935151 2.09960928460847 "M" 6.65681526564347e-175 3.97643368763909 2.45336985525243 1.52306383238666 "M" 6.42586044893574e-05 3.17971726762667e-174 -0.57654545222181 0.725403456515328 0.12986102367911 0.70640647590092 -0.57654545222181 0.120572106859688 1.44415177839116 "2R" "Auto"
"7283" 7283 "LOC110189746" 0.0219027313799849 4.52861492607876 4.34892398375765 0.179690942321108 "U" 0.0435484605495045 4.68524150095414 4.64994497673107 0.0352965242230701 "U" 0.0251285916428411 0.0447623944504546 -0.144394418098038 0.196429067415068 0.15662657487538 0.30102099297342 -0.14439441809804 0.123521348952336 0.247204820990263 "2R" "Auto"
"7284" 7284 "LOC110189747" 0.00315965057124743 4.59991952390916 4.12707325798427 0.472846265924894 "U" 4.52595518445462e-36 5.19698930208721 4.714135207515 0.482854094572209 "U" 0.00416657798424356 5.57948951109692e-36 0.010007828647315 1.02116507915684 0.597069778178049 0.58706194953073 0.0100078286473195 0.463571602467825 0.508023407555563 "2R" "Auto"
"7285" 7285 "LOC110189745" 1.92239605290422e-05 4.75559025393595 5.7400701286059 -0.984479874669955 "U" 1.47828406447647e-113 4.73979968090251 5.46155123952934 -0.721751558626828 "U" 8.46786688762203e-05 3.12990060444964e-113 -0.262728316043127 0.733129825400234 -0.0157905730334402 -0.27851888907656 0.26272831604312 -0.0118586549049685 -0.173292363306397 "2R" "Auto"
"7286" 7286 "LOC110189743" 1.06529559784486e-06 5.99424878502171 8.39360254230936 -2.39935375728765 "F" 1.60484243278283e-268 6.26208553848203 8.38843127492813 -2.1263457364461 "F" 2.57227820687424e-05 5.50600505960405e-267 -0.27300802084155 0.886216019620978 0.267836753460321 -0.00517126738122897 0.27300802084155 0.159579601730427 -0.00220034389080524 "2R" "Auto"
"7287" 7287 "LOC110189744" 0.986754532738717 5.74773560797357 5.74689783511302 0.000837772860542429 "U" 0.475305263307343 5.4563690794035 5.46777947219026 -0.011410392786753 "U" 0.986879596684565 0.48029630333695 0.0105726199262106 -13.6199121792572 -0.29136652857007 -0.27911836292276 -0.0122481656473097 -0.181044295678725 -0.173459025156502 "2R" "Auto"
"7288" 7288 "LOC110189387" 0.000164767482889517 6.21943053052387 4.99314619669902 1.22628433382485 "M" 1.70493883710087e-209 6.25451597492373 5.02393431085545 1.23058166406828 "M" 0.000356996212927287 1.5253596784085e-208 0.00429733024343015 1.00350435060197 0.0350854443998596 0.0307881141564303 0.00429733024342926 0.0201473684698224 0.0220216965870883 "2R" "Auto"
"7289" 7289 "LOC110189641" 3.40190701553197e-05 7.59830670618193 6.35042902793488 1.24787767824705 "M" 8.66321870379279e-98 7.27576738906109 6.41430515829374 0.861462230767351 "U" 0.000119044116450389 1.57152778831331e-97 -0.386415447479699 0.690341886696367 -0.32253931712084 0.0638761303588593 -0.386415447479699 -0.151603005395561 0.0359234054884182 "2R" "Auto"
"7290" 7290 "LOC110189303" 8.19690499691984e-05 4.13966512642766 2.33352362573961 1.80614150068805 "M" 1.8792053167696e-117 4.65114804000427 3.42925537512003 1.22189266488424 "M" 0.000214107174216135 4.14675871214455e-117 -0.58424883580381 0.676521005922714 0.51148291357661 1.09573174938042 -0.58424883580381 0.44127354159234 1.67700366655526 "2R" "Auto"
"7291" 7291 "LOC110189302" 1.37730249278627e-06 7.65547820214014 2.88747618248125 4.76800201965889 "M" 3.67644128383388e-319 7.74487666224308 2.98844156131648 4.7564351009266 "M" 2.71622816438827e-05 1.31867262166671e-316 -0.0115669187322895 0.997574053306899 0.0893984601029398 0.10096537883523 -0.01156691873229 0.0417061098239558 0.12488090495257 "2R" "Auto"
"7292" 7292 "LOC110189430" 7.28088146704108e-05 3.31905969196394 4.04702312637669 -0.727963434412743 "U" 1.76185276222649e-50 3.03205505290788 3.48159272873622 -0.449537675828338 "U" 0.000197706247957402 2.34606482395026e-50 -0.278425758584405 0.617527824307529 -0.28700463905606 -0.56543039764047 0.27842575858441 -0.308827397873896 -0.49898263840547 "2R" "Auto"
"7293" 7293 "LOC110189432" 3.51588179861174e-05 4.35458604908399 2.85978328818016 1.49480276090383 "M" 1.21363821464165e-54 4.94117859608614 4.2356749852334 0.705503610852741 "U" 0.000122004499880586 1.65003775874177e-54 -0.789299150051089 0.471971038122889 0.586592547002151 1.37589169705324 -0.78929915005109 0.48109587422006 1.71827667444489 "2R" "Auto"
"7294" 7294 "LOC110189431" 0.000442554716231246 5.49536885001887 3.58550274451065 1.90986610550822 "M" 3.97777058419018e-149 5.67564603057381 3.94590303770305 1.72974299287076 "M" 0.000771202226387434 1.29597802146345e-148 -0.18012311263746 0.905688093988385 0.180277180554939 0.3604002931924 -0.180123112637461 0.117161757651315 0.358985614006061 "2R" "Auto"
"7295" 7295 "LOC110189429" 8.68779941336418e-06 4.86004027632899 6.15596605929529 -1.2959257829663 "F" 2.7938135792317e-190 5.01508849695497 6.19867614011554 -1.18358764316057 "F" 5.44454448906249e-05 1.75665202818465e-189 -0.11233813980573 0.913314372410591 0.15504822062598 0.0427100808202505 0.11233813980573 0.113938077383806 0.02477856464123 "2R" "Auto"
"7296" 7296 "LOC110189305" 3.27140912617925e-06 3.93742775500263 1.72886441980049 2.20856333520214 "M" 3.71190969041745e-156 3.91444847088842 2.29062514744148 1.62382332344695 "M" 3.55533263967259e-05 1.33078961231641e-155 -0.58474001175519 0.735239645413351 -0.0229792841142102 0.56176072764099 -0.5847400117552 -0.0208432705164416 1.16046596252762 "2R" "Auto"
"7297" 7297 "LOC110189423" 0.0161539270231157 7.46235340327627 7.2848870240514 0.17746637922487 "U" 9.26245533739127e-84 7.43451226614747 7.07081237227861 0.363699893868862 "U" 0.0188725068555191 1.50825495392807e-83 0.186233514643992 2.04940166952983 -0.0278411371288003 -0.214074651772791 0.18623351464399 -0.0133245676302604 -0.104950471467266 "2R" "Auto"
"7298" 7298 "LOC110189586" 0.00594493097874816 5.42956538506863 5.81162150048866 -0.382056115420025 "U" 4.5149110268073e-80 5.22802188634168 5.72488266847178 -0.496860782130105 "U" 0.00741800290216662 7.14830716543668e-80 0.11480466671008 1.3004916348057 -0.20154349872695 -0.0867388320168798 -0.11480466671007 -0.132570133830336 -0.0533038056403674 "2R" "Auto"
"7299" 7299 "LOC110189456" 0.000710087794350831 6.36129703683133 6.53023721901991 -0.168940182188583 "U" 4.68273645160558e-64 6.28551013971581 6.54672096134713 -0.261210821631324 "U" 0.00113279697353137 6.70747383184237e-64 0.092270639442741 1.54617343397761 -0.0757868971155204 0.0164837423272202 -0.0922706394427406 -0.0425491040791127 0.00901506428281577 "2R" "Auto"
"7300" 7300 "LOC110189596" 1.09186781310163e-05 4.82092296714511 6.89851964568053 -2.07759667853542 "F" 4.4492752533077e-171 4.60502677194608 6.10512051616263 -1.50009374421655 "F" 6.16303927981757e-05 2.00509600364655e-170 -0.57750293431887 0.722033183685115 -0.21589619519903 -0.793399129517899 0.577502934318869 -0.159939879822047 -0.410750199353423 "2R" "Auto"
"7301" 7301 "LOC110189703" 3.43512588634542e-05 5.07707733087824 2.69209087400011 2.38498645687813 "M" 1.68474738932932e-176 5.27314458961363 3.41836839517946 1.85477619443417 "M" 0.000119621545931092 8.26762540372989e-176 -0.53021026244396 0.77768835503662 0.19606725873539 0.72627752117935 -0.53021026244396 0.137921911393877 0.963506958467608 "2R" "Auto"
"7302" 7302 "LOC110189300" 2.82185194620169e-05 5.9801952981267 7.70495903423146 -1.72476373610475 "F" 2.51318815638553e-104 5.17904945129294 6.47903222429905 -1.29998277300612 "F" 0.000106135527681018 4.85948731733355e-104 -0.42478096309863 0.753716434195233 -0.80114584683376 -1.22592680993241 0.42478096309865 -0.478451793733177 -0.568245725385562 "2R" "Auto"
"7303" 7303 "LOC110189427" 0.000950304091836349 6.27744329027998 7.47702761242774 -1.19958432214775 "F" 3.84388425856033e-65 5.13219880082443 5.89082795809239 -0.758629157267963 "U" 0.00145326542416291 5.5370738744614e-65 -0.440955164879787 0.632410030092511 -1.14524448945555 -1.58619965433535 0.440955164879799 -0.651564450967785 -0.75765385111959 "2R" "Auto"
"7304" 7304 "LOC110189573" 0.798446017161101 2.93440734344059 2.8264780400555 0.107929303385088 "U" 1.0889113438812e-09 2.62638458326484 2.37046224768017 0.255922335584677 "U" 0.805901448122058 1.1886290516761e-09 0.147993032199589 2.37120344112252 -0.30802276017575 -0.45601579237533 0.14799303219958 -0.374890448935464 -0.576203956596073 "2R" "Auto"
"7305" 7305 "LOC110189461" 9.83537341637824e-05 4.51652712153239 5.55149900588876 -1.03497188435638 "F" 2.67527158316492e-118 4.33294316435456 5.20268422745558 -0.869741063101021 "U" 0.000242357615474092 5.96175319479085e-118 -0.165230821255359 0.840352357631327 -0.18358395717783 -0.34881477843318 0.16523082125535 -0.145168394272449 -0.224401925409936 "2R" "Auto"
"7306" 7306 "LOC110189312" 1.48377656230815e-05 8.89042661655525 7.12723256881286 1.76319404774239 "M" 2.88555900305792e-135 8.4749561109548 7.26493971638135 1.21001639457345 "M" 7.24086632849327e-05 7.89800419463408e-135 -0.55317765316894 0.686263883503217 -0.41547050560045 0.13770714756849 -0.553177653168939 -0.166901240883562 0.0690045170502907 "2R" "Auto"
"7307" 7307 "LOC110189241" 0.000622857419043028 6.69165787600142 4.91645347791048 1.77520439809094 "M" 7.95419994358815e-149 7.15294710550881 5.70826647322725 1.44468063228156 "M" 0.0010188267545557 2.57874247144018e-148 -0.33052376580938 0.813810868109145 0.46128922950739 0.791812995316771 -0.330523765809381 0.246196318533158 0.575191765244696 "2R" "Auto"
"7308" 7308 "LOC110189242" 0.000617720778018645 4.43905111884279 2.53396626644758 1.90508485239522 "M" 1.96600071433355e-108 5.13443011323734 3.64102727227905 1.49340284095828 "M" 0.00101255393837664 3.93749026314874e-108 -0.41168201143694 0.783903582604554 0.695378994394551 1.10706100583147 -0.41168201143692 0.559465602459515 1.56031647259609 "2R" "Auto"
"7309" 7309 "LOC110189594" 0.000287030210745364 3.54044299751883 2.07501727605757 1.46542572146126 "M" 2.52843634983708e-41 4.07231184688941 3.37023251589023 0.702079330999181 "U" 0.000545640904117482 3.19998255598467e-41 -0.763346390462079 0.479095815446106 0.53186884937058 1.29521523983266 -0.76334639046208 0.536523707972741 2.22926756661843 "2R" "Auto"
"7310" 7310 "LOC110189574" 3.58402514534924e-05 4.36286940898046 2.62888590216774 1.73398350681272 "M" 4.03969050538261e-127 4.31254966821301 3.16860640026182 1.14394326795119 "M" 0.000123608139956079 1.00053979215236e-126 -0.59004023886153 0.65971980901589 -0.05031974076745 0.53972049809408 -0.59004023886153 -0.0411915514853209 0.733228173154799 "2R" "Auto"
"7311" 7311 "LOC110189564" 1.65234248095245e-05 4.64914634571835 6.16211915743568 -1.51297281171733 "F" 2.23784311050002e-226 4.6442317336504 5.96744214456297 -1.32321041091257 "F" 7.6833438522073e-05 2.67963884445458e-225 -0.18976240080476 0.874576463413532 -0.00491461206794952 -0.19467701287271 0.189762400804761 -0.00377535673255959 -0.112830509798726 "2R" "Auto"
"7312" 7312 "LOC110189613" 1.68408194550239e-06 3.49410609473388 2.08920591909864 1.40490017563524 "M" 1.57521799468132e-146 3.60677384887344 2.49916975001835 1.10760409885509 "M" 2.85786895310954e-05 4.96804364349732e-146 -0.29729607678015 0.788386333822099 0.11266775413956 0.40996383091971 -0.29729607678015 0.115161024108331 0.700819639468882 "2R" "Auto"
"7313" 7313 "LOC110189336" 0.000102514088829574 5.02168267725134 3.09195994075584 1.9297227364955 "M" 5.88911442859743e-187 5.33518735439363 3.81635155479676 1.51883579959686 "M" 0.000249981049120571 3.49406029744829e-186 -0.41088693689864 0.787074625215415 0.313504677142291 0.72439161404092 -0.410886936898629 0.222965016546072 0.836722647401626 "2R" "Auto"
"7314" 7314 "LOC110189559" 1.1779775806103e-05 5.88530879721819 3.55502810320017 2.33028069401802 "M" 8.04312444663763e-150 5.93863733998098 4.34459087458085 1.59404646540014 "M" 6.40180515743518e-05 2.64561463144717e-149 -0.73623422861788 0.684057705791478 0.0533285427627899 0.78956277138068 -0.73623422861789 0.0323617821694764 0.793205273991194 "2R" "Auto"
"7315" 7315 "LOC110189578" 6.20094774584775e-05 4.84626533543087 2.87913936376909 1.96712597166179 "M" 1.49193192013543e-137 4.53341929914213 3.18743723214869 1.34598206699344 "M" 0.000176393938941906 4.19409860412849e-137 -0.62114390466835 0.684237860911561 -0.31284603628874 0.3082978683796 -0.62114390466834 -0.230550164946849 0.382428106640876 "2R" "Auto"
"7316" 7316 "LOC110189589" 0.000153488712572746 4.58031676922688 2.45417105136742 2.12614571785946 "M" 1.51610589089018e-156 4.73659074188463 3.23444087063569 1.50214987124893 "M" 0.000337940689428443 5.46282720776914e-156 -0.62399584661053 0.706513132487104 0.15627397265775 0.78026981926827 -0.62399584661052 0.121852124872739 1.13548643009436 "2R" "Auto"
"7317" 7317 "LOC110189462" 0.000244295694901109 4.75959946243381 3.26263069442227 1.49696876801154 "M" 2.69153946246145e-123 4.9268141914577 3.93181043138985 0.99500376006785 "U" 0.000481332666283309 6.36468022124163e-123 -0.50196500794369 0.66467903761916 0.16721472902389 0.66917973696758 -0.50196500794369 0.1254717892783 0.732515523780502 "2R" "Auto"
"7318" 7318 "LOC110189562" 0.0309189751165267 5.93756023040632 5.62776484382323 0.309795386583097 "U" 8.80781214485708e-103 6.3356590295532 5.86825853706572 0.467400492487484 "U" 0.0349143721586308 1.68002044077997e-102 0.157605105904387 1.50873935742782 0.398098799146879 0.24049369324249 0.157605105904389 0.239455495245944 0.152619391735478 "2R" "Auto"
"7319" 7319 "LOC110189762" 0.000317832877028704 8.11930265948211 7.50525686144123 0.614045798040873 "U" 3.86192292695485e-108 8.38386322344531 7.91210198849746 0.471761234947843 "U" 0.000589428726823385 7.70724173409224e-108 -0.14228456309303 0.768283467541033 0.264560563963201 0.40684512705623 -0.142284563093029 0.116371959100204 0.193600077617608 "2R" "Auto"
"7320" 7320 "LOC110189763" 0.00036381560651808 5.92308294759809 3.83640741441761 2.08667553318048 "M" 5.59915728847459e-145 6.23806549261276 4.88502232538678 1.35304316722598 "M" 0.000658758364165711 1.73675118566639e-144 -0.7336323659545 0.648420487857876 0.31498254501467 1.04861491096917 -0.7336323659545 0.189924346952268 0.976187575747828 "2R" "Auto"
"7321" 7321 "LOC110189761" 0.000140864029783003 5.50756103442067 3.9125526375985 1.59500839682217 "M" 2.12652622420205e-76 5.76556903303639 4.90091551143168 0.864653521604708 "U" 0.000316863756846544 3.27870622023806e-76 -0.730354875217462 0.542099667517368 0.25800799861572 0.98836287383318 -0.73035487521746 0.16730765799134 0.902190394226538 "2R" "Auto"
"7322" 7322 "LOC110189764" 0.00498314230425905 6.58479074829287 5.26140570000064 1.32338504829224 "M" 4.52320916585204e-108 7.1734015997658 6.05666973318474 1.11673186658106 "M" 0.00630766376690859 9.02012724987072e-108 -0.20665318171118 0.843845007937897 0.58861085147293 0.7952640331841 -0.206653181711171 0.319248050964766 0.539823167398566 "2R" "Auto"
"7323" 7323 "LOC110189599" 0.000712782877857998 6.16101089799334 5.12620848360332 1.03480241439002 "M" 2.87929855096801e-102 6.39758577451949 5.730588962832 0.666996811687491 "U" 0.00113604720039941 5.45773357330977e-102 -0.367805602702529 0.644564413855434 0.23657487652615 0.60438047922868 -0.36780560270253 0.137138253331587 0.421071776232898 "2R" "Auto"
"7324" 7324 "LOC110189598" 0.000947338707848633 6.03850798536778 6.50910535079568 -0.470597365427896 "U" 8.56082987140621e-75 4.31276316364197 4.88719185036016 -0.574428686718194 "U" 0.00144957334567259 1.30765599139114e-74 0.103831321290298 1.22063727704019 -1.72574482172581 -1.62191350043552 -0.10383132129029 -1.0206783493938 -0.88991465088717 "2R" "Auto"
"7325" 7325 "LOC110189379" 0.00175924533152679 5.17963303206395 5.71702335260735 -0.537390320543399 "U" 2.09572169663005e-12 3.8013923813601 4.09573725903674 -0.294344877676637 "U" 0.0024657557568522 2.32266009945333e-12 -0.243045442866762 0.54773014403944 -1.37824065070385 -1.62128609357061 0.24304544286676 -0.950315979482939 -1.0128185805638 "2R" "Auto"
"7326" 7326 "LOC110189491" 3.9850583479811e-06 5.10877320596308 7.00595252708982 -1.89717932112674 "F" 2.32376813645471e-197 5.07332701350507 6.72045909908981 -1.64713208558473 "F" 3.83021868744444e-05 1.64308730867062e-196 -0.25004723554201 0.868200526561977 -0.0354461924580098 -0.28549342800001 0.250047235542 -0.0247796367913004 -0.145536153973607 "2R" "Auto"
"7327" 7327 "LOC110189609" 0.79527277911484 5.80296944398245 5.82381010956607 -0.0208406655836209 "U" 0.0208709245475847 5.93783397431459 5.91525523511774 0.0225787391968533 "U" 0.803006717849674 0.021542506946369 0.0017380736132324 -1.08339818161078 0.13486453033214 0.0914451255516697 0.0434194047804706 0.0830021666579635 0.0560783624412232 "2R" "Auto"
"7328" 7328 "LOC110189610" 3.95918530851999e-06 4.63248991572601 2.31405480765497 2.31843510807103 "M" 6.32019236687902e-213 4.5749319111136 2.61086884744443 1.96406306366917 "M" 3.82192193298351e-05 5.97277101401705e-212 -0.35437204440186 0.847150328612517 -0.0575580046124102 0.29681403978946 -0.35437204440187 -0.0443744737553224 0.458092063592675 "2R" "Auto"
"7329" 7329 "LOC110189683" 0.00036111931945664 7.43268356150338 8.38449346494046 -0.951809903437082 "U" 5.1162243225336e-56 6.9955760329493 7.39574166337068 -0.40016563042138 "U" 0.000654928188883555 7.01270212421619e-56 -0.551644273015702 0.420425999956863 -0.43710752855408 -0.98875180156978 0.5516442730157 -0.210031585946976 -0.421165148371055 "2R" "Auto"
"7330" 7330 "LOC110189560" 0.017498916941336 4.17649346661501 4.37547016475106 -0.198976698136043 "U" 4.63376900536702e-38 3.61212486267392 4.05196994832163 -0.439845085647705 "U" 0.0203393656774315 5.76009313505847e-38 0.240868387511662 2.21053565451658 -0.56436860394109 -0.32350021642943 -0.24086838751166 -0.482606323473094 -0.264053432503551 "2R" "Auto"
"7331" 7331 "LOC110189719" 0.00028469793092808 5.77956254665837 3.64020415810993 2.13935838854844 "M" 1.16813809656698e-109 6.19989938598061 4.25075855371249 1.94914083226811 "M" 0.000543170061158965 2.3689996710383e-109 -0.19021755628033 0.911086633591395 0.42033683932224 0.610554395602561 -0.190217556280321 0.259743360411835 0.599018988538949 "2R" "Auto"
"7332" 7332 "LOC110189394" 0.000951073286792064 6.13732325200871 5.38825707123576 0.749066180772953 "U" 1.52663876983408e-85 5.73033536576986 5.13840067353413 0.591934692235724 "U" 0.00145370189213412 2.51444511224394e-85 -0.157131488537229 0.790230165811135 -0.40698788623885 -0.24985639770163 -0.15713148853722 -0.236834219977418 -0.165609076498863 "2R" "Auto"
"7333" 7333 "LOC110189226" 0.102730012767258 8.69586352744301 8.80848562120314 -0.112622093760129 "U" 3.88461104409057e-09 8.49743380286111 8.43137372095211 0.0660600819089954 "U" 0.110577346984918 4.22456804698438e-09 -0.0465620118511336 -0.586564142997511 -0.198429724581899 -0.37711190025103 0.178682175669131 -0.0814959417838152 -0.152901221969446 "2R" "Auto"
"7334" 7334 "LOC110189649" 0.000166487074477897 4.39991351017623 1.98451501464542 2.41539849553081 "M" 1.33009480176203e-131 4.54176667494445 2.71655280606026 1.82521386888419 "M" 0.00035983278682692 3.47197422451346e-131 -0.59018462664662 0.755657450421273 0.14185316476822 0.73203779141484 -0.59018462664662 0.11514281915521 1.31741038204821 "2R" "Auto"
"7335" 7335 "LOC110189773" 1.198825399717e-05 6.26991360226381 7.79444276581157 -1.52452916354776 "F" 1.01512703761386e-237 6.18327520789674 7.52946382259667 -1.34618861469993 "F" 6.4609887216476e-05 1.57995413290157e-236 -0.17834054884783 0.883019260561202 -0.0866383943670703 -0.2649789432149 0.17834054884783 -0.0493504147989425 -0.121413858188246 "2R" "Auto"
"7336" 7336 "LOC110189776" 0.000111292790830182 3.02067860015576 3.85941053329835 -0.838731933142582 "U" 7.27146635152585e-64 3.36505014217635 4.13059638498256 -0.765546242806213 "U" 0.000266044051027254 1.04023098223152e-63 -0.073185690336369 0.912742453882547 0.34437154202059 0.27118585168421 0.0731856903363797 0.407159624428706 0.250950473010306 "2R" "Auto"
"7337" 7337 "LOC110189775" 0.000289141854847328 3.47166320866732 4.1431377026503 -0.671474493982982 "U" 1.0342903348329e-40 3.34310596085008 3.9038688867422 -0.560762925892118 "U" 0.000548861769689744 1.30585360514663e-40 -0.110711568090864 0.835121707402232 -0.12855724781724 -0.2392688159081 0.11071156809086 -0.132251604007107 -0.206252252933674 "2R" "Auto"
"7338" 7338 "LOC110189774" 4.31386693687359e-05 9.23532077861516 7.84178905211532 1.39353172649985 "M" 3.99657113237335e-30 7.83691469445426 7.13791672001468 0.698997974439585 "U" 0.000138941730607631 4.80379936109034e-30 -0.694533752060265 0.501601765605485 -1.3984060841609 -0.703872332100641 -0.694533752060259 -0.540783321246009 -0.320568398460576 "2R" "Auto"
"7339" 7339 "LOC110189781" 0.000119254836993673 5.48749746276919 3.69891183414691 1.78858562862229 "M" 9.20021710449024e-153 5.47754536836802 4.1209035867141 1.35664178165392 "M" 0.000279655250733157 3.16611047411829e-152 -0.43194384696837 0.758499766488067 -0.00995209440117062 0.42199175256719 -0.43194384696836 -0.00647712268316179 0.407447776427812 "2R" "Auto"
"7340" 7340 "LOC110189782" 0.000675055890852276 7.51602191111058 4.95913586255725 2.55688604855334 "M" 5.80539274671793e-140 7.69720785071664 5.24809979109283 2.44910805962381 "M" 0.00108645034360908 1.67680652138914e-139 -0.10777798892953 0.95784794985662 0.18118593960606 0.28896392853558 -0.10777798892952 0.0860950977928426 0.208103600926965 "2R" "Auto"
"7341" 7341 "LOC110189344" 0.000411854287002881 5.93667789036948 6.23633705969452 -0.299659169325042 "U" 1.23315721413102e-11 4.46696589563289 4.77613494415115 -0.309169048518251 "U" 0.000728359968341491 1.36076682655683e-11 0.009509879193209 1.03173565225663 -1.46971199473659 -1.46020211554337 -0.00950987919321999 -0.884159711324149 -0.836229264966555 "2R" "Auto"
"7342" 7342 "LOC110189346" 0.000161688365634038 3.52466926549172 4.79776874782172 -1.27309948233 "F" 4.0386555322511e-135 3.93468065992068 5.15151413485788 -1.21683347493719 "F" 0.000352259219552235 1.1046457818022e-134 -0.0562660073928098 0.955803919352922 0.41001139442896 0.35374538703616 0.0562660073927996 0.415450726969293 0.263325818453755 "2R" "Auto"
"7343" 7343 "LOC110189478" 0.354996223580889 7.8054297757234 7.75943442641034 0.0459953493130572 "U" 9.23153411657485e-23 7.95583979726559 7.67643522813718 0.279404569128411 "U" 0.367043396262683 1.07458379870028e-22 0.233409219815354 6.07462652858021 0.150410021542189 -0.0829991982731597 0.233409219815349 0.0688211493537108 -0.0382019734723836 "2R" "Auto"
"7344" 7344 "LOC110189439" 0.000302741015210042 4.95280412763968 6.0365545274344 -1.08375039979473 "F" 6.53648646422407e-168 4.96177820732273 6.00418985757501 -1.04241165025227 "F" 0.000568116373608191 2.8093363120475e-167 -0.04133874954246 0.961855839176355 0.00897407968305064 -0.0323646698593896 0.0413387495424402 0.00647113912772433 -0.019148026596192 "2R" "Auto"
"7345" 7345 "LOC110189576" 4.58522635821944e-05 7.72154341459616 7.13200457237141 0.589538842224755 "U" 5.96366910472126e-171 7.89870341574928 7.14074889220251 0.75795452354677 "U" 0.000144728084770838 2.68144233078948e-170 0.168415681322015 1.28567359647833 0.17716000115312 0.00874431983110036 0.16841568132202 0.0819414274918848 0.00437881290815232 "2R" "Auto"
